id,percentile,clicks,rankOfClicks,percentileOfClicks
50bef58a5865f4e306001dd9,37.198,0,96,0.998122506
50bef5915865f4e306007cc5,37.198,0,96,0.998122506
50bef58b5865f4e306002885,37.198,0,96,0.998122506
50bef5865865f4e3060000d4,37.198,0,96,0.998122506
50bef5975865f4e30600bfeb,37.198,0,96,0.998122506
50bef5965865f4e30600b45e,37.198,0,96,0.998122506
50bef5865865f4e306000384,37.198,0,96,0.998122506
50bef5865865f4e30600020d,37.198,0,96,0.998122506
50bef58a5865f4e306001eaa,36.1896,0,96,0.998122506
50bef5865865f4e30600021f,36.1896,0,96,0.998122506
50bef5885865f4e3060012aa,36.1896,0,96,0.998122506
50bef58a5865f4e306001e99,36.1896,0,96,0.998122506
50bef5875865f4e306000a98,35.0107,0,96,0.998122506
50bef5865865f4e30600052a,35.0107,0,96,0.998122506
50bef5875865f4e306000aa3,35.0107,0,96,0.998122506
50bef58a5865f4e306001f8e,35.0107,0,96,0.998122506
50bef5955865f4e30600aa0b,35.0107,0,96,0.998122506
50bef58a5865f4e30600212c,35.0107,0,96,0.998122506
50bef5935865f4e306009509,35.0107,0,96,0.998122506
50bef5865865f4e3060001db,35.0107,0,96,0.998122506
50bef5865865f4e3060002e8,35.0107,0,96,0.998122506
50bef5935865f4e306008fa3,35.0107,0,96,0.998122506
50bef58c5865f4e3060039e0,35.0107,0,96,0.998122506
50bef5885865f4e306001484,35.0107,0,96,0.998122506
50bef58a5865f4e306002330,35.0107,0,96,0.998122506
50bef5895865f4e30600152f,35.0107,0,96,0.998122506
50bef5865865f4e3060001aa,35.0107,0,96,0.998122506
50bef5955865f4e30600a866,35.0107,0,96,0.998122506
50bef5885865f4e30600149c,35.0107,0,96,0.998122506
50bef5975865f4e30600c54c,35.0107,0,96,0.998122506
50bef5875865f4e306000b56,35.0107,0,96,0.998122506
50bef5955865f4e30600a967,35.0107,0,96,0.998122506
50bef5885865f4e306001220,35.0107,0,96,0.998122506
50bef5865865f4e306000524,35.0107,0,96,0.998122506
50bef5875865f4e306000a50,35.0107,0,96,0.998122506
50bef5895865f4e30600172c,35.0107,0,96,0.998122506
50bef58a5865f4e3060021b2,35.0107,0,96,0.998122506
50bef58a5865f4e306002328,35.0107,0,96,0.998122506
50bef5955865f4e30600a9c2,35.0107,0,96,0.998122506
50bef58f5865f4e306006575,35.0107,0,96,0.998122506
50bef5865865f4e306000391,35.0107,0,96,0.998122506
50bef58a5865f4e306001ee7,35.0107,0,96,0.998122506
50bef5915865f4e30600751f,35.0107,0,96,0.998122506
50bef5865865f4e3060002d6,35.0107,0,96,0.998122506
50bef5975865f4e30600c464,35.0107,0,96,0.998122506
50bef5895865f4e306001517,35.0107,0,96,0.998122506
50bef5875865f4e3060009da,35.0107,0,96,0.998122506
50bef5895865f4e3060017e3,35.0107,0,96,0.998122506
50bef5895865f4e306001bec,35.0107,0,96,0.998122506
50bef58a5865f4e306001e8d,35.0107,0,96,0.998122506
50bef58a5865f4e306001e25,35.0107,0,96,0.998122506
50bef5895865f4e3060017ee,35.0107,0,96,0.998122506
50bef5895865f4e3060016a9,35.0107,0,96,0.998122506
50bef5925865f4e3060084fe,35.0107,0,96,0.998122506
50bef5955865f4e30600aa81,35.0107,0,96,0.998122506
50bef5905865f4e306006cf3,35.0107,0,96,0.998122506
50bef58a5865f4e306001f76,35.0107,0,96,0.998122506
50bef58a5865f4e3060021dc,35.0107,0,96,0.998122506
50bef5865865f4e306000182,35.0107,0,96,0.998122506
50bef5915865f4e306007653,35.0107,0,96,0.998122506
50bef5915865f4e306007cd7,35.0107,0,96,0.998122506
50bef5955865f4e30600ab82,35.0107,0,96,0.998122506
50bef5865865f4e3060002a0,35.0107,0,96,0.998122506
50bef5895865f4e306001675,35.0107,0,96,0.998122506
50bef5875865f4e30600062c,33.5688,0,96,0.998122506
50bef58f5865f4e30600628a,33.5688,0,96,0.998122506
50bef5895865f4e306001ad8,33.5688,0,96,0.998122506
50bef5975865f4e30600c0b3,33.5688,0,96,0.998122506
50bef5895865f4e306001b1d,33.5688,0,96,0.998122506
50bef5875865f4e306000a81,33.5688,0,96,0.998122506
50bef5905865f4e306006fea,33.5688,0,96,0.998122506
50bef58a5865f4e30600242f,33.5688,0,96,0.998122506
50bef58a5865f4e3060022e4,33.5688,0,96,0.998122506
50bef5865865f4e306000411,33.5688,0,96,0.998122506
50bef5955865f4e30600a878,33.5688,0,96,0.998122506
50bef5965865f4e30600bd37,33.5688,0,96,0.998122506
50bef5925865f4e3060084ec,33.5688,0,96,0.998122506
50bef5875865f4e30600080f,33.5688,0,96,0.998122506
50bef5885865f4e306000cb7,33.5688,0,96,0.998122506
50bef5895865f4e306001562,33.5688,0,96,0.998122506
50bef5875865f4e3060006a5,33.5688,0,96,0.998122506
50bef58a5865f4e30600270e,33.5688,0,96,0.998122506
50bef5895865f4e306001c68,33.5688,0,96,0.998122506
50bef5895865f4e3060015c2,33.5688,0,96,0.998122506
50bef5895865f4e306001bd4,33.5688,0,96,0.998122506
50bef5875865f4e306000a31,33.5688,0,96,0.998122506
50bef5945865f4e306009cf4,33.5688,0,96,0.998122506
50bef5865865f4e306000264,33.5688,0,96,0.998122506
50bef5925865f4e3060084e1,33.5688,0,96,0.998122506
50bef5895865f4e306001b43,33.5688,0,96,0.998122506
50bef5935865f4e306008fae,33.5688,0,96,0.998122506
50bef5955865f4e30600a828,33.5688,0,96,0.998122506
50bef58d5865f4e3060047aa,33.5688,0,96,0.998122506
50bef5945865f4e306009abf,33.5688,0,96,0.998122506
50bef5875865f4e306000986,33.5688,0,96,0.998122506
50bef5895865f4e3060018f6,33.5688,0,96,0.998122506
50bef5875865f4e306000727,33.5688,0,96,0.998122506
50bef5975865f4e30600c18b,33.5688,0,96,0.998122506
50bef5875865f4e3060006d1,33.5688,0,96,0.998122506
50bef5895865f4e30600173e,33.5688,0,96,0.998122506
50bef5935865f4e306008f31,33.5688,0,96,0.998122506
50bef5865865f4e306000428,33.5688,0,96,0.998122506
50bef5875865f4e306000669,33.5688,0,96,0.998122506
50bef58a5865f4e306002246,33.5688,0,96,0.998122506
50bef5865865f4e3060002f0,33.5688,0,96,0.998122506
50bef5895865f4e306001839,33.5688,0,96,0.998122506
50bef58c5865f4e30600372c,33.5688,0,96,0.998122506
50bef5945865f4e306009b2f,33.5688,0,96,0.998122506
50bef5865865f4e3060003b3,33.5688,0,96,0.998122506
50bef58b5865f4e306003403,33.5688,0,96,0.998122506
50bef5975865f4e30600c53a,33.5688,0,96,0.998122506
50bef58d5865f4e306004b3b,33.5688,0,96,0.998122506
50bef5975865f4e30600c0d2,33.5688,0,96,0.998122506
50bef5895865f4e306001be6,33.5688,0,96,0.998122506
50bef5975865f4e30600c4ab,33.5688,0,96,0.998122506
50bef5875865f4e3060009ae,33.5688,0,96,0.998122506
50bef5875865f4e30600059f,33.5688,0,96,0.998122506
50bef5905865f4e306006e5d,33.5688,0,96,0.998122506
50bef5885865f4e306001465,33.5688,0,96,0.998122506
50bef5875865f4e3060007ac,33.5688,0,96,0.998122506
50bef58a5865f4e30600205c,33.5688,0,96,0.998122506
50bef5895865f4e3060015a3,33.5688,0,96,0.998122506
50bef5905865f4e306006c17,33.5688,0,96,0.998122506
50bef5975865f4e30600c1d3,33.5688,0,96,0.998122506
50bef58a5865f4e306002190,33.5688,0,96,0.998122506
50bef5895865f4e306001822,33.5688,0,96,0.998122506
50bef58d5865f4e3060047b1,33.5688,0,96,0.998122506
50bef5875865f4e3060005bc,33.5688,0,96,0.998122506
50bef5965865f4e30600bdc3,33.5688,0,96,0.998122506
50bef5875865f4e3060005db,33.5688,0,96,0.998122506
50bef58a5865f4e306002784,33.5688,0,96,0.998122506
50bef58a5865f4e3060022cb,33.5688,0,96,0.998122506
50bef5895865f4e306001649,33.5688,0,96,0.998122506
50bef58a5865f4e3060022f1,33.5688,0,96,0.998122506
50bef58a5865f4e3060023d8,33.5688,0,96,0.998122506
50bef5895865f4e30600166e,33.5688,0,96,0.998122506
50bef5875865f4e3060009cd,33.5688,0,96,0.998122506
50bef58a5865f4e3060020aa,33.5688,0,96,0.998122506
50bef5865865f4e306000423,33.5688,0,96,0.998122506
50bef5875865f4e3060007b8,33.5688,0,96,0.998122506
50bef5975865f4e30600c4cf,33.5688,0,96,0.998122506
50bef5975865f4e30600c128,33.5688,0,96,0.998122506
50bef5945865f4e30600a151,33.5688,0,96,0.998122506
50bef5945865f4e30600a5bb,33.5688,0,96,0.998122506
50bef5885865f4e306000c1a,33.5688,0,96,0.998122506
50bef5895865f4e306001745,33.5688,0,96,0.998122506
50bef5865865f4e306000430,33.5688,0,96,0.998122506
50bef5875865f4e3060006ee,33.5688,0,96,0.998122506
50bef5975865f4e30600bfe0,33.5688,0,96,0.998122506
50bef5875865f4e3060009c7,33.5688,0,96,0.998122506
50bef58a5865f4e3060022ea,33.5688,0,96,0.998122506
50bef58a5865f4e306001e82,33.5688,0,96,0.998122506
50bef58a5865f4e3060022a1,33.5688,0,96,0.998122506
50bef5895865f4e306001536,33.5688,0,96,0.998122506
50bef58a5865f4e30600279c,33.5688,0,96,0.998122506
50bef5895865f4e306001ced,33.5688,0,96,0.998122506
50bef58a5865f4e30600232e,33.5688,0,96,0.998122506
50bef5875865f4e306000a2a,33.5688,0,96,0.998122506
50bef5895865f4e306001834,33.5688,0,96,0.998122506
50bef5895865f4e306001694,33.5688,0,96,0.998122506
50bef5885865f4e3060014dd,33.5688,0,96,0.998122506
50bef5865865f4e30600026a,33.5688,0,96,0.998122506
50bef5895865f4e30600157f,33.5688,0,96,0.998122506
50bef5895865f4e306001846,33.5688,0,96,0.998122506
50bef5935865f4e306008fcd,33.5688,0,96,0.998122506
50bef5865865f4e30600038a,33.5688,0,96,0.998122506
50bef5975865f4e30600c022,33.5688,0,96,0.998122506
50bef5895865f4e306001bdf,33.5688,0,96,0.998122506
50bef5875865f4e306000bf9,33.5688,0,96,0.998122506
50bef5895865f4e3060017b7,33.5688,0,96,0.998122506
50bef5975865f4e30600c0cb,33.5688,0,96,0.998122506
50bef5895865f4e306001bda,33.5688,0,96,0.998122506
50bef5915865f4e306007fbc,33.5688,0,96,0.998122506
50bef5885865f4e3060014be,33.5688,0,96,0.998122506
50bef5925865f4e306008520,33.5688,0,96,0.998122506
50bef58a5865f4e3060023ba,33.5688,0,96,0.998122506
50bef58a5865f4e3060020a9,33.5688,0,96,0.998122506
50bef5885865f4e3060012c3,33.5688,0,96,0.998122506
50bef5955865f4e30600a9a8,33.5688,0,96,0.998122506
50bef58a5865f4e306001e44,33.5688,0,96,0.998122506
50bef5875865f4e306000aa8,33.5688,0,96,0.998122506
50bef5955865f4e30600b2aa,33.5688,0,96,0.998122506
50bef5895865f4e306001b29,33.5688,0,96,0.998122506
50bef5875865f4e3060006ab,33.5688,0,96,0.998122506
50bef5865865f4e30600035e,33.5688,0,96,0.998122506
50bef58a5865f4e306001df8,33.5688,0,96,0.998122506
50bef5895865f4e306001663,33.5688,0,96,0.998122506
50bef5875865f4e306000897,33.5688,0,96,0.998122506
50bef5975865f4e30600c0d7,33.5688,0,96,0.998122506
50bef5895865f4e30600153c,33.5688,0,96,0.998122506
50bef5965865f4e30600bc17,33.5688,0,96,0.998122506
50bef5895865f4e306001687,33.5688,0,96,0.998122506
50bef5895865f4e3060019d8,33.5688,0,96,0.998122506
50bef5895865f4e306001872,33.5688,0,96,0.998122506
50bef5945865f4e306009c20,33.5688,0,96,0.998122506
50bef5875865f4e306000ae1,33.5688,0,96,0.998122506
50bef5895865f4e3060015bb,33.5688,0,96,0.998122506
50bef5895865f4e30600192e,33.5688,0,96,0.998122506
50bef5895865f4e306001810,33.5688,0,96,0.998122506
50bef5975865f4e30600c539,33.5688,0,96,0.998122506
50bef5865865f4e306000353,33.5688,0,96,0.998122506
50bef5895865f4e306001550,33.5688,0,96,0.998122506
50bef5945865f4e306009b55,33.5688,0,96,0.998122506
50bef5865865f4e306000435,33.5688,0,96,0.998122506
50bef5865865f4e306000409,33.5688,0,96,0.998122506
50bef5895865f4e306001a80,33.5688,0,96,0.998122506
50bef58a5865f4e306001f4b,33.5688,0,96,0.998122506
50bef5955865f4e30600b35d,31.5204,0,96,0.998122506
50bef5875865f4e3060006e8,31.5204,0,96,0.998122506
50bef5895865f4e3060019b4,31.5204,0,96,0.998122506
50bef5975865f4e30600c755,31.5204,0,96,0.998122506
50bef58e5865f4e3060052f7,31.5204,0,96,0.998122506
50bef58c5865f4e30600371f,31.5204,0,96,0.998122506
50bef5885865f4e30600132c,31.5204,0,96,0.998122506
50bef58a5865f4e306001f90,31.5204,0,96,0.998122506
50bef5925865f4e306008b68,31.5204,0,96,0.998122506
50bef58f5865f4e306006397,31.5204,0,96,0.998122506
50bef5905865f4e30600715e,31.5204,0,96,0.998122506
50bef58e5865f4e306005425,31.5204,0,96,0.998122506
50bef5885865f4e306000f62,31.5204,0,96,0.998122506
50bef5895865f4e30600164f,31.5204,0,96,0.998122506
50bef58f5865f4e3060066a0,31.5204,0,96,0.998122506
50bef58c5865f4e3060038a1,31.5204,0,96,0.998122506
50bef5865865f4e306000093,31.5204,0,96,0.998122506
50bef58a5865f4e306001e6e,31.5204,0,96,0.998122506
50bef5975865f4e30600c75b,31.5204,0,96,0.998122506
50bef58c5865f4e306004065,31.5204,0,96,0.998122506
50bef5875865f4e306000bd5,31.5204,0,96,0.998122506
50bef5895865f4e306001b36,31.5204,0,96,0.998122506
50bef58a5865f4e306001fe8,31.5204,0,96,0.998122506
50bef58c5865f4e3060038ac,31.5204,0,96,0.998122506
50bef5895865f4e306001b98,31.5204,0,96,0.998122506
50bef5955865f4e30600a6ca,31.5204,0,96,0.998122506
50bef5935865f4e3060092db,31.5204,0,96,0.998122506
50bef58c5865f4e306004077,31.5204,0,96,0.998122506
50bef5895865f4e306001574,31.5204,0,96,0.998122506
50bef5885865f4e306000d1b,31.5204,0,96,0.998122506
50bef58f5865f4e306005ae8,31.5204,0,96,0.998122506
50bef58d5865f4e3060046d9,31.5204,0,96,0.998122506
50bef5905865f4e306006ea5,31.5204,0,96,0.998122506
50bef58e5865f4e30600566b,31.5204,0,96,0.998122506
50bef58f5865f4e306005aab,31.5204,0,96,0.998122506
50bef5875865f4e306000708,31.5204,0,96,0.998122506
50bef58f5865f4e306005a6f,31.5204,0,96,0.998122506
50bef58b5865f4e3060033a0,31.5204,0,96,0.998122506
50bef5925865f4e30600874c,31.5204,0,96,0.998122506
50bef58d5865f4e306004dc8,31.5204,0,96,0.998122506
50bef58f5865f4e306005be9,31.5204,0,96,0.998122506
50bef58b5865f4e306003516,31.5204,0,96,0.998122506
50bef5945865f4e30600a48b,31.5204,0,96,0.998122506
50bef58b5865f4e306002962,31.5204,0,96,0.998122506
50bef58b5865f4e306002e97,31.5204,0,96,0.998122506
50bef58c5865f4e306003a5f,31.5204,0,96,0.998122506
50bef5905865f4e306006d06,33.5688,0,96,0.998122506
50bef5865865f4e3060004d3,33.5688,0,96,0.998122506
50bef5875865f4e306000626,33.5688,0,96,0.998122506
50bef5865865f4e306000120,33.5688,0,96,0.998122506
50bef5895865f4e3060019cc,33.5688,0,96,0.998122506
50bef58a5865f4e306002342,33.5688,0,96,0.998122506
50bef5895865f4e306001543,33.5688,0,96,0.998122506
50bef5865865f4e306000543,33.5688,0,96,0.998122506
50bef58b5865f4e306002b7b,33.5688,0,96,0.998122506
50bef5895865f4e30600158c,33.5688,0,96,0.998122506
50bef5875865f4e306000905,33.5688,0,96,0.998122506
50bef58a5865f4e306001e18,33.5688,0,96,0.998122506
50bef58a5865f4e306002001,33.5688,0,96,0.998122506
50bef5925865f4e306008455,33.5688,0,96,0.998122506
50bef5875865f4e306000a0b,33.5688,0,96,0.998122506
50bef5875865f4e3060005b1,33.5688,0,96,0.998122506
50bef5875865f4e30600085f,33.5688,0,96,0.998122506
50bef58f5865f4e306006400,33.5688,0,96,0.998122506
50bef58a5865f4e306001e7b,33.5688,0,96,0.998122506
50bef58a5865f4e306001dbb,33.5688,0,96,0.998122506
50bef5895865f4e3060016b6,33.5688,0,96,0.998122506
50bef58e5865f4e306005716,33.5688,0,96,0.998122506
50bef5875865f4e306000873,33.5688,0,96,0.998122506
50bef5875865f4e306000b1e,31.5204,0,96,0.998122506
50bef58f5865f4e30600643c,31.5204,0,96,0.998122506
50bef5925865f4e30600835f,31.5204,0,96,0.998122506
50bef5955865f4e30600a7e9,31.5204,0,96,0.998122506
50bef58b5865f4e3060031b5,31.5204,0,96,0.998122506
50bef58b5865f4e3060028b9,31.5204,0,96,0.998122506
50bef58b5865f4e3060033d1,31.5204,0,96,0.998122506
50bef5925865f4e306008a81,31.5204,0,96,0.998122506
50bef5865865f4e306000454,31.5204,0,96,0.998122506
50bef58b5865f4e306002950,31.5204,0,96,0.998122506
50bef5865865f4e306000466,31.5204,0,96,0.998122506
50bef58e5865f4e3060059b1,31.5204,0,96,0.998122506
50bef5955865f4e30600a861,31.5204,0,96,0.998122506
50bef5865865f4e3060001bc,31.5204,0,96,0.998122506
50bef58a5865f4e3060021bd,31.5204,0,96,0.998122506
50bef58f5865f4e3060064e1,31.5204,0,96,0.998122506
50bef5865865f4e306000310,31.5204,0,96,0.998122506
50bef58c5865f4e306003a8b,31.5204,0,96,0.998122506
50bef58a5865f4e306001e32,31.5204,0,96,0.998122506
50bef5975865f4e30600c6d3,31.5204,0,96,0.998122506
50bef58d5865f4e306004592,31.5204,0,96,0.998122506
50bef58d5865f4e306004718,31.5204,0,96,0.998122506
50bef58b5865f4e306002fa3,31.5204,0,96,0.998122506
50bef58e5865f4e306005381,31.5204,0,96,0.998122506
50bef5885865f4e306000ff8,31.5204,0,96,0.998122506
50bef5965865f4e30600b888,31.5204,0,96,0.998122506
50bef5925865f4e30600851e,31.5204,0,96,0.998122506
50bef5865865f4e3060002d1,31.5204,0,96,0.998122506
50bef58c5865f4e306003c87,31.5204,0,96,0.998122506
50bef58a5865f4e306002119,31.5204,0,96,0.998122506
50bef58d5865f4e30600436f,31.5204,0,96,0.998122506
50bef5965865f4e30600b79a,31.5204,0,96,0.998122506
50bef58d5865f4e306004d82,31.5204,0,96,0.998122506
50bef5905865f4e306007103,31.5204,0,96,0.998122506
50bef5975865f4e30600c457,31.5204,0,96,0.998122506
50bef58f5865f4e3060065aa,31.5204,0,96,0.998122506
50bef5905865f4e306006db6,31.5204,0,96,0.998122506
50bef58a5865f4e306001e0c,31.5204,0,96,0.998122506
50bef5865865f4e306000485,31.5204,0,96,0.998122506
50bef5895865f4e306001916,31.5204,0,96,0.998122506
50bef58a5865f4e306002222,31.5204,0,96,0.998122506
50bef58b5865f4e30600298c,31.5204,0,96,0.998122506
50bef58c5865f4e306003da5,31.5204,0,96,0.998122506
50bef58f5865f4e3060067b3,31.5204,0,96,0.998122506
50bef5975865f4e30600c072,31.5204,0,96,0.998122506
50bef5935865f4e3060092e2,31.5204,0,96,0.998122506
50bef58b5865f4e306002ddd,31.5204,0,96,0.998122506
50bef5945865f4e306009b7a,31.5204,0,96,0.998122506
50bef58c5865f4e306003ffd,31.5204,0,96,0.998122506
50bef58a5865f4e30600254f,31.5204,0,96,0.998122506
50bef5865865f4e3060004e5,31.5204,0,96,0.998122506
50bef58f5865f4e3060065e2,31.5204,0,96,0.998122506
50bef5875865f4e306000bc3,31.5204,0,96,0.998122506
50bef5865865f4e306000079,31.5204,0,96,0.998122506
50bef58f5865f4e306005bef,31.5204,0,96,0.998122506
50bef58e5865f4e306005108,31.5204,0,96,0.998122506
50bef58a5865f4e306001dfe,31.5204,0,96,0.998122506
50bef58b5865f4e3060034ea,31.5204,0,96,0.998122506
50bef5895865f4e306001a47,33.5688,0,96,0.998122506
50bef5895865f4e3060019eb,33.5688,0,96,0.998122506
50bef5875865f4e306000a1d,33.5688,0,96,0.998122506
50bef5975865f4e30600c42c,33.5688,0,96,0.998122506
50bef58d5865f4e30600480d,33.5688,0,96,0.998122506
50bef58f5865f4e306006479,33.5688,0,96,0.998122506
50bef5895865f4e3060017d6,33.5688,0,96,0.998122506
50bef5885865f4e3060014a1,33.5688,0,96,0.998122506
50bef5955865f4e30600a974,33.5688,0,96,0.998122506
50bef58a5865f4e3060022e9,33.5688,0,96,0.998122506
50bef58f5865f4e306006671,33.5688,0,96,0.998122506
50bef5885865f4e306000c83,33.5688,0,96,0.998122506
50bef5895865f4e306001877,33.5688,0,96,0.998122506
50bef5955865f4e30600a981,33.5688,0,96,0.998122506
50bef58a5865f4e306002272,33.5688,0,96,0.998122506
50bef5895865f4e306001bb5,33.5688,0,96,0.998122506
50bef5895865f4e30600193b,33.5688,0,96,0.998122506
50bef5935865f4e306009237,52.0557,0,96,0.998122506
50bef5935865f4e306008d5e,52.0557,0,96,0.998122506
50bef5935865f4e306008f79,52.0557,0,96,0.998122506
50bef5965865f4e30600bce6,52.0557,0,96,0.998122506
50bef58f5865f4e3060067a6,52.0557,0,96,0.998122506
50bef5925865f4e306008734,52.0557,0,96,0.998122506
50bef5925865f4e306008239,52.0557,0,96,0.998122506
50bef5975865f4e30600c4a0,52.0557,0,96,0.998122506
50bef58c5865f4e3060040f6,52.0557,0,96,0.998122506
50bef58e5865f4e306004fd7,52.0557,0,96,0.998122506
50bef5945865f4e306009ae5,52.0557,0,96,0.998122506
50bef58f5865f4e306005dd9,52.0557,0,96,0.998122506
50bef58a5865f4e3060026fb,52.0557,0,96,0.998122506
50bef5895865f4e30600170d,52.0557,0,96,0.998122506
50bef58e5865f4e306005463,52.0557,0,96,0.998122506
50bef5925865f4e306008138,52.0557,0,96,0.998122506
50bef5955865f4e30600adbe,52.0557,0,96,0.998122506
50bef58e5865f4e306005468,52.0557,0,96,0.998122506
50bef5935865f4e306008d65,52.0557,0,96,0.998122506
50bef5945865f4e30600a57a,52.0557,0,96,0.998122506
50bef5925865f4e3060086c9,51.7318,0,96,0.998122506
50bef5895865f4e306001c99,51.7318,0,96,0.998122506
50bef5965865f4e30600b83e,51.7318,0,96,0.998122506
50bef5965865f4e30600b472,51.7318,0,96,0.998122506
50bef5905865f4e3060072d3,50.1754,0,96,0.998122506
50bef5945865f4e30600a5ec,50.1754,0,96,0.998122506
50bef5895865f4e306001c0c,50.1754,0,96,0.998122506
50bef5945865f4e30600a245,50.1754,0,96,0.998122506
50bef58a5865f4e306001e70,50.1754,0,96,0.998122506
50bef5955865f4e30600b321,50.1754,0,96,0.998122506
50bef5905865f4e306007247,50.1754,0,96,0.998122506
50bef58f5865f4e3060066b7,50.1754,0,96,0.998122506
50bef5935865f4e3060095ad,50.1754,0,96,0.998122506
50bef58e5865f4e306005069,50.1754,0,96,0.998122506
50bef5965865f4e30600bbe5,50.1754,0,96,0.998122506
50bef58d5865f4e306004819,50.1754,0,96,0.998122506
50bef5945865f4e30600a5e1,50.1754,0,96,0.998122506
50bef58a5865f4e30600229c,50.1754,0,96,0.998122506
50bef5905865f4e3060067f4,50.1754,0,96,0.998122506
50bef58d5865f4e306004996,50.1754,0,96,0.998122506
50bef58a5865f4e306002102,50.1754,0,96,0.998122506
50bef5925865f4e30600824c,50.1754,0,96,0.998122506
50bef5945865f4e30600a271,50.1754,0,96,0.998122506
50bef5945865f4e30600a4e5,50.1754,0,96,0.998122506
50bef5925865f4e306008b25,50.1754,0,96,0.998122506
50bef5935865f4e3060092a9,50.1754,0,96,0.998122506
50bef58e5865f4e306005088,49.8636,0,96,0.998122506
50bef5925865f4e306008ad4,49.8636,0,96,0.998122506
50bef5965865f4e30600b681,49.8636,0,96,0.998122506
50bef5935865f4e306008d2d,49.8636,0,96,0.998122506
50bef58a5865f4e3060027ac,49.8636,0,96,0.998122506
50bef5955865f4e30600b371,49.8636,0,96,0.998122506
50bef5955865f4e30600a8f7,49.8636,0,96,0.998122506
50bef5905865f4e306007153,49.8636,0,96,0.998122506
50bef58a5865f4e306001e4a,49.8636,0,96,0.998122506
50bef5905865f4e3060067e2,49.8636,0,96,0.998122506
50bef5935865f4e306009054,49.8636,0,96,0.998122506
50bef58f5865f4e3060060aa,49.8636,0,96,0.998122506
50bef5925865f4e30600855c,49.8636,0,96,0.998122506
50bef5915865f4e306007901,49.525,0,96,0.998122506
50bef58a5865f4e3060026b7,49.525,0,96,0.998122506
50bef5955865f4e30600acd6,49.525,0,96,0.998122506
50bef5965865f4e30600b7fa,49.525,0,96,0.998122506
50bef5895865f4e306001d57,49.525,0,96,0.998122506
50bef5925865f4e306008234,48.7554,0,96,0.998122506
50bef58e5865f4e306004ed6,48.7554,0,96,0.998122506
50bef5925865f4e30600823f,48.7554,0,96,0.998122506
50bef5895865f4e306001707,48.7554,0,96,0.998122506
50bef5945865f4e30600a1d5,48.7554,0,96,0.998122506
50bef5945865f4e30600a214,48.7554,0,96,0.998122506
50bef58d5865f4e306004578,48.7554,0,96,0.998122506
50bef5885865f4e3060010eb,48.7554,0,96,0.998122506
50bef58a5865f4e3060025a9,48.7554,0,96,0.998122506
50bef58a5865f4e30600257b,48.7554,0,96,0.998122506
50bef5955865f4e30600ad89,48.7554,0,96,0.998122506
50bef58f5865f4e3060066cf,48.7554,0,96,0.998122506
50bef5885865f4e306000d08,48.7554,0,96,0.998122506
50bef5915865f4e306007c10,48.7554,0,96,0.998122506
50bef5925865f4e306008b5c,48.7554,0,96,0.998122506
50bef5965865f4e30600b68c,48.7554,0,96,0.998122506
50bef58d5865f4e3060049a1,48.7554,0,96,0.998122506
50bef5925865f4e306008140,48.7554,0,96,0.998122506
50bef58e5865f4e3060055b2,49.525,0,96,0.998122506
50bef5955865f4e30600a82e,49.525,0,96,0.998122506
50bef5925865f4e306008575,49.525,0,96,0.998122506
50bef5955865f4e30600aa48,49.525,0,96,0.998122506
50bef58f5865f4e3060066b2,49.525,0,96,0.998122506
50bef5965865f4e30600b9d7,49.525,0,96,0.998122506
50bef5945865f4e306009d14,49.525,0,96,0.998122506
50bef5905865f4e306006c50,49.525,0,96,0.998122506
50bef5885865f4e306001206,49.525,0,96,0.998122506
50bef58d5865f4e306004c62,49.525,0,96,0.998122506
50bef5905865f4e306006eb7,49.525,0,96,0.998122506
50bef5975865f4e30600c1c6,49.525,0,96,0.998122506
50bef58d5865f4e3060042d5,49.525,0,96,0.998122506
50bef5915865f4e306007c4c,49.525,0,96,0.998122506
50bef5955865f4e30600ad3f,49.525,0,96,0.998122506
50bef5925865f4e3060087b8,49.525,0,96,0.998122506
50bef58a5865f4e30600206e,49.525,0,96,0.998122506
50bef5915865f4e306007ce4,49.525,0,96,0.998122506
50bef5895865f4e3060016d5,49.525,0,96,0.998122506
50bef58d5865f4e3060042ce,49.525,0,96,0.998122506
50bef58a5865f4e3060027e9,49.525,0,96,0.998122506
50bef5905865f4e306006c55,49.525,0,96,0.998122506
50bef5965865f4e30600bae9,49.525,0,96,0.998122506
50bef5865865f4e306000106,49.1378,0,96,0.998122506
50bef5965865f4e30600b713,49.1378,0,96,0.998122506
50bef5915865f4e3060077d8,49.1378,0,96,0.998122506
50bef58a5865f4e30600224c,49.1378,0,96,0.998122506
50bef5975865f4e30600c3c8,49.1378,0,96,0.998122506
50bef58a5865f4e306001e68,49.1378,0,96,0.998122506
50bef5945865f4e306009acc,48.7554,0,96,0.998122506
50bef58a5865f4e3060024e1,48.7554,0,96,0.998122506
50bef5905865f4e30600717d,48.7554,0,96,0.998122506
50bef58f5865f4e30600623a,48.7554,0,96,0.998122506
50bef58a5865f4e3060021ab,48.7554,0,96,0.998122506
50bef5885865f4e306001218,48.7554,0,96,0.998122506
50bef5945865f4e30600a39c,48.7554,0,96,0.998122506
50bef5955865f4e30600a897,48.7554,0,96,0.998122506
50bef5945865f4e30600a283,48.7554,0,96,0.998122506
50bef5955865f4e30600a95b,48.7554,0,96,0.998122506
